DATE,Time,Temp
1/2/2020,06:53:00,49
1/2/2020,07:09:00,49
1/2/2020,07:53:00,50
1/2/2020,08:13:00,50
1/2/2020,08:29:00,50
1/2/2020,08:44:00,50
1/2/2020,08:53:00,50
1/2/2020,09:20:00,51
1/2/2020,09:53:00,52
1/2/2020,10:00:00,52
1/2/2020,10:07:00,52
1/2/2020,10:15:00,52
1/2/2020,10:48:00,52
1/2/2020,10:53:00,51
1/2/2020,11:03:00,51
1/2/2020,11:07:00,51
1/2/2020,11:16:00,50
1/2/2020,11:28:00,51
1/2/2020,11:43:00,52
1/2/2020,11:48:00,52
1/2/2020,11:51:00,52
1/2/2020,11:53:00,52
1/2/2020,12:06:00,52
1/2/2020,12:20:00,52
1/2/2020,12:28:00,53
1/2/2020,12:51:00,54
1/2/2020,12:53:00,53
1/2/2020,13:00:00,53
1/2/2020,13:13:00,52
1/2/2020,13:27:00,52
1/2/2020,13:53:00,53
1/2/2020,14:21:00,53
1/2/2020,14:29:00,53
1/2/2020,14:39:00,53
1/2/2020,14:49:00,52
1/2/2020,14:53:00,52
1/2/2020,15:07:00,53
1/2/2020,15:37:00,54
1/2/2020,15:53:00,55
1/2/2020,16:06:00,55
1/2/2020,16:53:00,57
1/2/2020,17:29:00,57
1/2/2020,17:53:00,58
1/2/2020,18:31:00,58
1/2/2020,18:49:00,59
1/2/2020,18:53:00,59
1/2/2020,19:10:00,59
1/2/2020,19:53:00,60
1/2/2020,20:53:00,62
1/2/2020,21:18:00,63
1/2/2020,21:53:00,65
1/2/2020,22:40:00,68
1/2/2020,22:48:00,70
1/2/2020,22:53:00,69
1/2/2020,23:41:00,69
1/2/2020,23:46:00,66
1/2/2020,23:51:00,66
1/2/2020,23:53:00,66
1/3/2020,00:00:00,65
1/3/2020,00:19:00,64
1/3/2020,00:53:00,63
1/3/2020,01:05:00,62
1/3/2020,01:18:00,62
1/3/2020,01:53:00,61
1/3/2020,02:53:00,59
1/3/2020,02:59:00,59
1/3/2020,03:12:00,57
1/3/2020,03:37:00,57
1/3/2020,03:45:00,57
1/3/2020,03:53:00,56
1/3/2020,04:07:00,56
1/3/2020,04:42:00,57
1/3/2020,04:49:00,57
1/3/2020,04:53:00,57
1/3/2020,05:43:00,58
1/3/2020,05:53:00,58
1/3/2020,06:53:00,58
1/3/2020,07:03:00,58
1/3/2020,07:13:00,58
1/3/2020,07:16:00,58
1/3/2020,07:34:00,58
1/3/2020,07:53:00,58
1/3/2020,08:38:00,58
1/3/2020,08:53:00,58
1/3/2020,09:00:00,58
1/3/2020,09:51:00,59
1/3/2020,09:53:00,59
1/3/2020,10:21:00,59
1/3/2020,10:53:00,60
1/3/2020,11:01:00,60
1/3/2020,11:08:00,60
1/3/2020,11:25:00,60
1/3/2020,11:31:00,60
1/3/2020,11:53:00,61
1/3/2020,12:51:00,61
1/3/2020,12:53:00,60
1/3/2020,13:00:00,60
1/3/2020,13:31:00,60
1/3/2020,13:48:00,61
1/3/2020,13:51:00,61
1/3/2020,13:53:00,60
1/3/2020,14:53:00,60
1/3/2020,15:53:00,60
1/3/2020,16:53:00,59
1/3/2020,17:48:00,59
1/3/2020,17:53:00,59
1/3/2020,18:04:00,59
1/3/2020,18:40:00,59
1/3/2020,18:51:00,57
1/3/2020,18:53:00,58
1/3/2020,19:01:00,58
1/3/2020,19:08:00,58
1/3/2020,19:27:00,58
1/3/2020,19:42:00,58
1/3/2020,19:53:00,58
1/3/2020,20:30:00,58
1/3/2020,20:49:00,57
1/3/2020,20:53:00,58
1/3/2020,21:53:00,58
1/3/2020,22:39:00,58
1/3/2020,22:53:00,58
1/3/2020,23:53:00,57
1/4/2020,00:53:00,57
1/4/2020,01:53:00,57
1/4/2020,02:18:00,57
1/4/2020,02:22:00,57
1/4/2020,02:53:00,56
1/4/2020,03:33:00,57
1/4/2020,03:53:00,57
1/4/2020,04:05:00,57
1/4/2020,04:08:00,57
1/4/2020,04:51:00,55
1/4/2020,04:53:00,56
1/4/2020,05:27:00,56
1/4/2020,05:53:00,55
1/4/2020,06:51:00,54
1/4/2020,06:53:00,53
1/4/2020,07:27:00,51
1/4/2020,07:53:00,50
1/4/2020,08:01:00,50
1/4/2020,08:18:00,50
1/4/2020,08:25:00,50
1/4/2020,08:51:00,50
1/4/2020,08:53:00,50
1/4/2020,09:00:00,50
1/4/2020,09:53:00,51
1/4/2020,10:53:00,53
1/4/2020,11:53:00,55
1/4/2020,12:53:00,53
1/4/2020,13:53:00,53
1/4/2020,14:53:00,51
1/4/2020,15:53:00,49
1/4/2020,16:53:00,47
1/4/2020,17:53:00,44
1/4/2020,18:53:00,42
1/4/2020,19:53:00,38
1/4/2020,20:53:00,38
1/4/2020,21:53:00,36
1/4/2020,22:53:00,34
1/4/2020,23:53:00,35
1/5/2020,00:53:00,34
1/5/2020,01:53:00,33
1/5/2020,02:53:00,33
1/5/2020,03:53:00,31
1/5/2020,04:53:00,31
1/5/2020,05:53:00,30
1/5/2020,06:53:00,30
1/5/2020,07:53:00,33
1/5/2020,08:53:00,39
1/5/2020,09:53:00,43
1/5/2020,10:53:00,46
1/5/2020,11:53:00,50
1/5/2020,12:53:00,52
1/5/2020,13:53:00,55
1/5/2020,14:53:00,57
1/5/2020,15:53:00,57
1/5/2020,16:53:00,54
1/5/2020,17:53:00,50
1/5/2020,18:53:00,45
1/5/2020,19:53:00,44
1/5/2020,20:53:00,48
1/5/2020,21:53:00,49
1/5/2020,22:53:00,48
1/5/2020,23:53:00,42
1/6/2020,00:53:00,40
1/6/2020,01:53:00,41
1/6/2020,02:53:00,40
1/6/2020,03:53:00,39
1/6/2020,04:53:00,38
1/6/2020,05:53:00,37
1/6/2020,06:53:00,37
1/6/2020,07:53:00,43
1/6/2020,08:53:00,50
1/6/2020,09:53:00,53
1/6/2020,10:53:00,56
1/6/2020,11:53:00,61
1/6/2020,12:53:00,63
1/6/2020,13:53:00,64
1/6/2020,14:53:00,66
1/6/2020,15:53:00,65
1/6/2020,16:53:00,61
1/6/2020,17:53:00,58
1/6/2020,18:53:00,57
1/6/2020,19:53:00,56
1/6/2020,20:53:00,57
1/6/2020,21:53:00,58
1/6/2020,22:53:00,58
1/6/2020,23:53:00,58
1/7/2020,00:53:00,58
1/7/2020,01:53:00,56
1/7/2020,02:51:00,55
1/7/2020,02:53:00,56
1/7/2020,03:25:00,55
1/7/2020,03:53:00,55
1/7/2020,04:31:00,54
1/7/2020,04:53:00,54
1/7/2020,05:16:00,52
1/7/2020,05:53:00,50
1/7/2020,06:53:00,48
1/7/2020,07:53:00,48
1/7/2020,08:53:00,50
1/7/2020,09:53:00,52
1/7/2020,10:53:00,54
1/7/2020,11:53:00,56
1/7/2020,12:53:00,57
1/7/2020,13:53:00,57
1/7/2020,14:53:00,57
1/7/2020,15:53:00,57
1/7/2020,16:53:00,54
1/7/2020,17:53:00,51
1/7/2020,18:53:00,49
1/7/2020,19:53:00,48
1/7/2020,20:53:00,45
1/7/2020,21:53:00,40
1/7/2020,22:53:00,37
1/7/2020,23:53:00,36
1/8/2020,00:53:00,34
1/8/2020,01:53:00,34
1/8/2020,02:53:00,32
1/8/2020,03:53:00,32
1/8/2020,04:53:00,31
1/8/2020,05:53:00,30
1/8/2020,06:53:00,31
1/8/2020,07:53:00,36
1/8/2020,08:53:00,45
1/8/2020,09:53:00,53
1/8/2020,10:53:00,56
1/8/2020,11:53:00,59
1/8/2020,12:53:00,61
1/8/2020,13:53:00,61
1/8/2020,14:53:00,63
1/8/2020,15:53:00,62
1/8/2020,16:53:00,54
1/8/2020,17:53:00,50
1/8/2020,18:53:00,45
1/8/2020,19:53:00,44
1/8/2020,20:53:00,42
1/8/2020,21:53:00,40
1/8/2020,22:53:00,39
1/8/2020,23:53:00,38
1/9/2020,00:53:00,37
1/9/2020,01:53:00,36
1/9/2020,02:53:00,37
1/9/2020,03:53:00,37
1/9/2020,04:53:00,41
1/9/2020,05:53:00,35
1/9/2020,06:53:00,38
1/9/2020,07:53:00,39
1/9/2020,08:53:00,53
1/9/2020,09:53:00,58
1/9/2020,10:53:00,58
1/9/2020,11:53:00,59
1/9/2020,12:53:00,62
1/9/2020,13:53:00,63
1/9/2020,14:53:00,63
1/9/2020,15:53:00,63
1/9/2020,16:53:00,61
1/9/2020,17:53:00,61
1/9/2020,18:53:00,61
1/9/2020,19:53:00,61
1/9/2020,20:53:00,61
1/9/2020,21:53:00,61
1/9/2020,22:53:00,62
1/9/2020,23:53:00,62
1/10/2020,00:53:00,63
1/10/2020,01:53:00,63
1/10/2020,02:53:00,63
1/10/2020,03:53:00,63
1/10/2020,04:53:00,63
1/10/2020,05:53:00,63
1/10/2020,06:53:00,62
1/10/2020,07:53:00,62
1/10/2020,08:53:00,63
1/10/2020,09:53:00,65
1/10/2020,10:53:00,66
1/10/2020,11:53:00,67
1/10/2020,12:53:00,68
1/10/2020,13:53:00,69
1/10/2020,14:53:00,68
1/10/2020,15:53:00,68
1/10/2020,16:53:00,69
1/10/2020,17:53:00,68
1/10/2020,18:53:00,68
1/10/2020,19:53:00,68
1/10/2020,20:53:00,68
1/10/2020,21:21:00,69
1/10/2020,21:45:00,68
1/10/2020,21:53:00,69
1/10/2020,22:03:00,69
1/10/2020,22:53:00,68
1/10/2020,23:53:00,65
1/11/2020,00:53:00,66
1/11/2020,01:53:00,66
1/11/2020,02:50:00,66
1/11/2020,02:53:00,67
1/11/2020,03:53:00,68
1/11/2020,04:53:00,68
1/11/2020,05:53:00,69
1/11/2020,06:53:00,68
1/11/2020,07:53:00,69
1/11/2020,08:53:00,71
1/11/2020,09:00:00,71
1/11/2020,09:09:00,72
1/11/2020,09:53:00,72
1/11/2020,10:53:00,73
1/11/2020,11:02:00,73
1/11/2020,11:13:00,73
1/11/2020,11:53:00,73
1/11/2020,12:41:00,73
1/11/2020,12:51:00,72
1/11/2020,12:53:00,70
1/11/2020,12:57:00,64
1/11/2020,13:08:00,63
1/11/2020,13:18:00,64
1/11/2020,13:44:00,64
1/11/2020,13:53:00,64
1/11/2020,14:29:00,65
1/11/2020,14:46:00,65
1/11/2020,14:51:00,64
1/11/2020,14:53:00,65
1/11/2020,15:35:00,66
1/11/2020,15:53:00,66
1/11/2020,16:29:00,65
1/11/2020,16:53:00,65
1/11/2020,17:12:00,66
1/11/2020,17:53:00,65
1/11/2020,18:51:00,63
1/11/2020,18:53:00,62
1/11/2020,19:00:00,61
1/11/2020,19:53:00,59
1/11/2020,20:53:00,57
1/11/2020,21:53:00,57
1/11/2020,22:10:00,57
1/11/2020,22:53:00,56
1/11/2020,23:53:00,55
1/12/2020,00:48:00,52
1/12/2020,00:53:00,51
1/12/2020,01:53:00,51
1/12/2020,02:53:00,52
1/12/2020,03:53:00,51
1/12/2020,04:53:00,49
1/12/2020,05:08:00,46
1/12/2020,05:53:00,46
1/12/2020,06:36:00,44
1/12/2020,06:53:00,45
1/12/2020,07:53:00,48
1/12/2020,08:53:00,51
1/12/2020,09:53:00,54
1/12/2020,10:53:00,56
1/12/2020,11:51:00,57
1/12/2020,11:53:00,57
1/12/2020,12:53:00,61
1/12/2020,13:53:00,64
1/12/2020,14:53:00,65
1/12/2020,15:53:00,64
1/12/2020,16:53:00,63
1/12/2020,17:53:00,60
1/12/2020,18:53:00,58
1/12/2020,19:53:00,58
1/12/2020,20:53:00,56
1/12/2020,21:53:00,57
1/12/2020,22:53:00,56
1/12/2020,23:53:00,56
1/13/2020,00:53:00,58
1/13/2020,01:53:00,58
1/13/2020,02:53:00,57
1/13/2020,03:53:00,56
1/13/2020,04:53:00,55
1/13/2020,05:53:00,56
1/13/2020,06:53:00,56
1/13/2020,07:53:00,56
1/13/2020,08:53:00,60
1/13/2020,09:53:00,63
1/13/2020,10:53:00,64
1/13/2020,11:53:00,67
1/13/2020,12:53:00,68
1/13/2020,13:53:00,69
1/13/2020,14:03:00,69
1/13/2020,14:53:00,68
1/13/2020,15:53:00,67
1/13/2020,16:53:00,66
1/13/2020,17:19:00,65
1/13/2020,17:39:00,65
1/13/2020,17:53:00,65
1/13/2020,18:53:00,65
1/13/2020,19:53:00,65
1/13/2020,20:53:00,65
1/13/2020,21:53:00,64
1/13/2020,22:08:00,65
1/13/2020,22:24:00,65
1/13/2020,22:53:00,64
1/13/2020,23:53:00,64
1/14/2020,00:53:00,64
1/14/2020,01:01:00,64
1/14/2020,01:30:00,64
1/14/2020,01:53:00,64
1/14/2020,02:07:00,64
1/14/2020,02:53:00,64
1/14/2020,03:53:00,65
1/14/2020,04:09:00,65
1/14/2020,04:51:00,64
1/14/2020,04:53:00,65
1/14/2020,05:53:00,66
1/14/2020,06:53:00,66
1/14/2020,07:13:00,66
1/14/2020,07:20:00,66
1/14/2020,07:29:00,66
1/14/2020,07:45:00,66
1/14/2020,07:51:00,66
1/14/2020,07:53:00,66
1/14/2020,08:04:00,66
1/14/2020,08:06:00,66
1/14/2020,08:17:00,66
1/14/2020,08:20:00,66
1/14/2020,08:26:00,66
1/14/2020,08:39:00,66
1/14/2020,08:51:00,66
1/14/2020,08:53:00,66
1/14/2020,09:02:00,66
1/14/2020,09:05:00,66
1/14/2020,09:14:00,66
1/14/2020,09:53:00,65
1/14/2020,10:30:00,64
1/14/2020,10:53:00,64
1/14/2020,11:15:00,64
1/14/2020,11:53:00,64
1/14/2020,12:53:00,64
1/14/2020,13:53:00,64
1/14/2020,14:53:00,64
1/14/2020,15:53:00,64
1/14/2020,16:51:00,63
1/14/2020,16:53:00,63
1/14/2020,17:51:00,63
1/14/2020,17:53:00,62
1/14/2020,18:36:00,62
1/14/2020,18:53:00,61
1/14/2020,19:14:00,61
1/14/2020,19:31:00,61
1/14/2020,19:53:00,62
1/14/2020,20:19:00,62
1/14/2020,20:53:00,62
1/14/2020,21:53:00,62
1/14/2020,22:53:00,62
1/14/2020,23:31:00,61
1/14/2020,23:53:00,61
1/15/2020,00:53:00,59
1/15/2020,01:18:00,58
1/15/2020,01:53:00,59
1/15/2020,02:01:00,60
1/15/2020,02:53:00,60
1/15/2020,03:00:00,60
1/15/2020,03:53:00,59
1/15/2020,04:48:00,57
1/15/2020,04:53:00,58
1/15/2020,05:13:00,59
1/15/2020,05:53:00,59
1/15/2020,06:39:00,60
1/15/2020,06:53:00,60
1/15/2020,07:53:00,62
1/15/2020,08:53:00,63
1/15/2020,09:53:00,66
1/15/2020,10:53:00,67
1/15/2020,11:53:00,67
1/15/2020,12:53:00,67
1/15/2020,13:53:00,68
1/15/2020,14:50:00,66
1/15/2020,14:53:00,67
1/15/2020,15:53:00,68
1/15/2020,16:13:00,68
1/15/2020,16:44:00,68
1/15/2020,16:51:00,68
1/15/2020,16:53:00,68
1/15/2020,17:53:00,67
1/15/2020,18:11:00,67
1/15/2020,18:20:00,67
1/15/2020,18:53:00,67
1/15/2020,19:53:00,65
1/15/2020,20:53:00,66
1/15/2020,21:02:00,66
1/15/2020,21:53:00,66
1/15/2020,22:08:00,66
1/15/2020,22:41:00,66
1/15/2020,22:51:00,66
1/15/2020,22:53:00,66
1/15/2020,23:17:00,66
1/15/2020,23:49:00,66
1/15/2020,23:53:00,66
1/16/2020,00:22:00,67
1/16/2020,00:34:00,67
1/16/2020,00:43:00,67
1/16/2020,00:53:00,67
1/16/2020,01:32:00,65
1/16/2020,01:53:00,63
1/16/2020,02:00:00,63
1/16/2020,02:16:00,63
1/16/2020,02:23:00,63
1/16/2020,02:43:00,63
1/16/2020,02:51:00,63
1/16/2020,02:53:00,63
1/16/2020,03:17:00,63
1/16/2020,03:51:00,63
1/16/2020,03:53:00,63
1/16/2020,04:24:00,62
1/16/2020,04:53:00,62
1/16/2020,05:35:00,59
1/16/2020,05:46:00,58
1/16/2020,05:53:00,57
1/16/2020,06:53:00,56
1/16/2020,07:53:00,56
1/16/2020,08:53:00,56
1/16/2020,09:53:00,58
1/16/2020,10:53:00,61
1/16/2020,11:53:00,62
1/16/2020,12:53:00,61
1/16/2020,13:53:00,61
1/16/2020,14:53:00,60
1/16/2020,15:53:00,57
1/16/2020,16:53:00,56
1/16/2020,17:53:00,55
1/16/2020,18:53:00,53
1/16/2020,19:53:00,53
1/16/2020,20:53:00,53
1/16/2020,21:53:00,52
1/16/2020,22:53:00,52
1/16/2020,23:53:00,51
1/17/2020,00:53:00,52
1/17/2020,01:53:00,51
1/17/2020,02:53:00,51
1/17/2020,03:53:00,51
1/17/2020,04:53:00,50
1/17/2020,05:53:00,49
1/17/2020,06:53:00,48
1/17/2020,07:53:00,47
1/17/2020,08:53:00,48
1/17/2020,09:53:00,50
1/17/2020,10:53:00,56
1/17/2020,11:53:00,58
1/17/2020,12:53:00,60
1/17/2020,13:53:00,62
1/17/2020,14:53:00,63
1/17/2020,15:53:00,63
1/17/2020,16:53:00,61
1/17/2020,17:53:00,60
1/17/2020,18:53:00,58
1/17/2020,19:53:00,57
1/17/2020,20:53:00,56
1/17/2020,21:53:00,55
1/17/2020,22:53:00,54
1/17/2020,23:53:00,53
1/18/2020,00:53:00,53
1/18/2020,01:53:00,53
1/18/2020,02:53:00,52
1/18/2020,03:53:00,52
1/18/2020,04:53:00,51
1/18/2020,05:53:00,52
1/18/2020,06:53:00,52
1/18/2020,07:48:00,52
1/18/2020,07:53:00,52
1/18/2020,08:06:00,52
1/18/2020,08:19:00,51
1/18/2020,08:49:00,52
1/18/2020,08:53:00,51
1/18/2020,09:08:00,51
1/18/2020,09:53:00,53
1/18/2020,10:34:00,51
1/18/2020,10:51:00,52
1/18/2020,10:53:00,51
1/18/2020,11:03:00,51
1/18/2020,11:18:00,50
1/18/2020,11:30:00,51
1/18/2020,11:53:00,51
1/18/2020,12:53:00,53
1/18/2020,13:53:00,56
1/18/2020,14:33:00,56
1/18/2020,14:44:00,56
1/18/2020,14:51:00,55
1/18/2020,14:53:00,56
1/18/2020,15:19:00,57
1/18/2020,15:31:00,57
1/18/2020,15:38:00,57
1/18/2020,15:53:00,57
1/18/2020,16:41:00,57
1/18/2020,16:50:00,57
1/18/2020,16:53:00,57
1/18/2020,17:14:00,58
1/18/2020,17:24:00,58
1/18/2020,17:51:00,57
1/18/2020,17:53:00,58
1/18/2020,18:01:00,58
1/18/2020,18:53:00,59
1/18/2020,19:19:00,58
1/18/2020,19:53:00,57
1/18/2020,20:05:00,57
1/18/2020,20:12:00,57
1/18/2020,20:22:00,58
1/18/2020,20:30:00,57
1/18/2020,20:41:00,57
1/18/2020,20:51:00,57
1/18/2020,20:53:00,58
1/18/2020,21:04:00,58
1/18/2020,21:44:00,58
1/18/2020,21:53:00,58
1/18/2020,22:19:00,58
1/18/2020,22:38:00,57
1/18/2020,22:46:00,57
1/18/2020,22:53:00,57
1/18/2020,23:14:00,56
1/18/2020,23:40:00,55
1/18/2020,23:53:00,54
1/19/2020,00:03:00,53
1/19/2020,00:34:00,51
1/19/2020,00:53:00,50
1/19/2020,01:24:00,49
1/19/2020,01:53:00,47
1/19/2020,02:53:00,46
1/19/2020,03:46:00,44
1/19/2020,03:53:00,43
1/19/2020,04:53:00,40
1/19/2020,05:53:00,38
1/19/2020,06:53:00,37
1/19/2020,07:53:00,36
1/19/2020,08:53:00,37
1/19/2020,09:53:00,41
1/19/2020,10:53:00,43
1/19/2020,11:53:00,46
1/19/2020,12:53:00,46
1/19/2020,13:53:00,48
1/19/2020,14:53:00,48
1/19/2020,15:53:00,47
1/19/2020,16:53:00,45
1/19/2020,17:53:00,41
1/19/2020,18:53:00,40
1/19/2020,19:53:00,38
1/19/2020,20:53:00,37
1/19/2020,21:53:00,35
1/19/2020,22:53:00,33
1/19/2020,23:53:00,31
1/20/2020,00:53:00,29
1/20/2020,01:53:00,28
1/20/2020,02:53:00,27
1/20/2020,03:53:00,27
1/20/2020,04:53:00,26
1/20/2020,05:53:00,25
1/20/2020,06:53:00,24
1/20/2020,07:53:00,25
1/20/2020,08:53:00,27
1/20/2020,09:53:00,29
1/20/2020,10:53:00,32
1/20/2020,11:53:00,34
1/20/2020,12:53:00,36
1/20/2020,13:53:00,35
1/20/2020,14:53:00,35
1/20/2020,15:53:00,34
1/20/2020,16:53:00,30
1/20/2020,17:53:00,28
1/20/2020,18:53:00,26
1/20/2020,19:53:00,25
1/20/2020,20:53:00,24
1/20/2020,21:24:00,25
1/20/2020,21:53:00,24
1/20/2020,22:53:00,24
1/20/2020,23:53:00,24
1/21/2020,00:53:00,23
1/21/2020,01:13:00,22
1/21/2020,01:51:00,23
1/21/2020,01:53:00,24
1/21/2020,02:17:00,23
1/21/2020,02:53:00,23
1/21/2020,03:53:00,24
1/21/2020,04:53:00,24
1/21/2020,05:53:00,23
1/21/2020,06:53:00,23
1/21/2020,07:53:00,26
1/21/2020,08:53:00,28
1/21/2020,09:53:00,31
1/21/2020,10:53:00,34
1/21/2020,11:53:00,36
1/21/2020,12:53:00,38
1/21/2020,13:53:00,40
1/21/2020,14:53:00,40
1/21/2020,15:53:00,40
1/21/2020,16:53:00,37
1/21/2020,17:53:00,33
1/21/2020,18:53:00,33
1/21/2020,19:53:00,31
1/21/2020,20:53:00,31
1/21/2020,21:53:00,30
1/21/2020,22:53:00,29
1/21/2020,23:53:00,27
1/22/2020,00:53:00,28
1/22/2020,01:53:00,30
1/22/2020,02:53:00,29
1/22/2020,03:53:00,29
1/22/2020,04:53:00,29
1/22/2020,05:53:00,29
1/22/2020,06:53:00,29
1/22/2020,07:53:00,30
1/22/2020,08:53:00,32
1/22/2020,09:53:00,37
1/22/2020,10:53:00,41
1/22/2020,11:53:00,44
1/22/2020,12:53:00,46
1/22/2020,13:53:00,47
1/22/2020,14:53:00,48
1/22/2020,15:53:00,47
1/22/2020,16:53:00,47
1/22/2020,17:53:00,46
1/22/2020,18:53:00,43
1/22/2020,19:53:00,45
1/22/2020,20:53:00,45
1/22/2020,21:53:00,45
1/22/2020,22:53:00,45
1/22/2020,23:53:00,45
1/23/2020,00:53:00,45
1/23/2020,01:53:00,45
1/23/2020,02:53:00,45
1/23/2020,03:53:00,44
1/23/2020,04:53:00,42
1/23/2020,05:53:00,40
1/23/2020,06:53:00,39
1/23/2020,07:20:00,39
1/23/2020,07:41:00,39
1/23/2020,07:53:00,39
1/23/2020,08:16:00,38
1/23/2020,08:53:00,38
1/23/2020,09:53:00,39
1/23/2020,10:07:00,39
1/23/2020,10:21:00,39
1/23/2020,10:33:00,39
1/23/2020,10:46:00,39
1/23/2020,10:53:00,40
1/23/2020,11:53:00,41
1/23/2020,12:53:00,42
1/23/2020,13:53:00,43
1/23/2020,14:14:00,44
1/23/2020,14:22:00,44
1/23/2020,14:38:00,44
1/23/2020,14:53:00,44
1/23/2020,15:31:00,45
1/23/2020,15:53:00,46
1/23/2020,16:11:00,46
1/23/2020,16:42:00,46
1/23/2020,16:53:00,46
1/23/2020,17:53:00,48
1/23/2020,18:53:00,48
1/23/2020,19:06:00,48
1/23/2020,19:22:00,48
1/23/2020,19:48:00,48
1/23/2020,19:51:00,48
1/23/2020,19:53:00,49
1/23/2020,19:59:00,49
1/23/2020,20:23:00,50
1/23/2020,20:53:00,50
1/23/2020,21:17:00,50
1/23/2020,21:33:00,50
1/23/2020,21:53:00,50
1/23/2020,22:05:00,50
1/23/2020,22:12:00,50
1/23/2020,22:53:00,50
1/23/2020,23:20:00,51
1/23/2020,23:53:00,51
1/24/2020,00:00:00,51
1/24/2020,00:53:00,51
1/24/2020,01:05:00,51
1/24/2020,01:53:00,51
1/24/2020,02:53:00,51
1/24/2020,03:53:00,51
1/24/2020,04:10:00,51
1/24/2020,04:51:00,52
1/24/2020,04:53:00,51
1/24/2020,05:39:00,51
1/24/2020,05:51:00,52
1/24/2020,05:53:00,51
1/24/2020,06:03:00,51
1/24/2020,06:14:00,51
1/24/2020,06:25:00,51
1/24/2020,06:53:00,50
1/24/2020,07:53:00,48
1/24/2020,08:51:00,48
1/24/2020,08:53:00,48
1/24/2020,09:43:00,49
1/24/2020,09:53:00,48
1/24/2020,10:41:00,50
1/24/2020,10:53:00,50
1/24/2020,11:53:00,53
1/24/2020,12:53:00,55
1/24/2020,13:53:00,57
1/24/2020,14:53:00,57
1/24/2020,15:53:00,56
1/24/2020,16:53:00,53
1/24/2020,17:53:00,50
1/24/2020,18:53:00,48
1/24/2020,19:53:00,46
1/24/2020,20:53:00,44
1/24/2020,21:19:00,44
1/24/2020,21:39:00,42
1/24/2020,21:53:00,42
1/24/2020,22:53:00,40
1/24/2020,23:53:00,39
1/25/2020,00:53:00,41
1/25/2020,01:53:00,41
1/25/2020,02:53:00,40
1/25/2020,03:53:00,38
1/25/2020,04:53:00,37
1/25/2020,05:53:00,37
1/25/2020,06:53:00,36
1/25/2020,07:53:00,39
1/25/2020,08:27:00,39
1/25/2020,08:53:00,40
1/25/2020,09:15:00,42
1/25/2020,09:36:00,41
1/25/2020,09:53:00,41
1/25/2020,10:53:00,42
1/25/2020,11:53:00,43
1/25/2020,12:53:00,44
1/25/2020,13:33:00,47
1/25/2020,13:53:00,46
1/25/2020,14:53:00,48
1/25/2020,15:53:00,47
1/25/2020,16:53:00,44
1/25/2020,17:53:00,40
1/25/2020,18:53:00,40
1/25/2020,19:53:00,39
1/25/2020,20:53:00,37
1/25/2020,21:53:00,38
1/25/2020,22:53:00,37
1/25/2020,23:53:00,37
1/26/2020,00:53:00,37
1/26/2020,01:53:00,34
1/26/2020,02:53:00,34
1/26/2020,03:53:00,34
1/26/2020,04:53:00,35
1/26/2020,05:53:00,36
1/26/2020,06:53:00,38
1/26/2020,07:53:00,40
1/26/2020,08:53:00,44
1/26/2020,09:53:00,48
1/26/2020,10:53:00,51
1/26/2020,11:53:00,52
1/26/2020,12:53:00,53
1/26/2020,13:53:00,54
1/26/2020,14:53:00,54
1/26/2020,15:53:00,53
1/26/2020,16:53:00,52
1/26/2020,17:53:00,51
1/26/2020,18:53:00,51
1/26/2020,19:53:00,50
1/26/2020,20:47:00,50
1/26/2020,20:53:00,50
1/26/2020,21:53:00,50
1/26/2020,22:06:00,49
1/26/2020,22:40:00,50
1/26/2020,22:53:00,49
1/26/2020,23:53:00,48
1/27/2020,00:53:00,46
1/27/2020,01:06:00,46
1/27/2020,01:26:00,46
1/27/2020,01:53:00,46
1/27/2020,02:53:00,46
1/27/2020,03:53:00,47
1/27/2020,04:36:00,47
1/27/2020,04:51:00,46
1/27/2020,04:53:00,47
1/27/2020,05:44:00,47
1/27/2020,05:53:00,47
1/27/2020,06:53:00,47
1/27/2020,07:53:00,47
1/27/2020,08:53:00,48
1/27/2020,09:23:00,49
1/27/2020,09:45:00,50
1/27/2020,09:53:00,50
1/27/2020,10:53:00,50
1/27/2020,10:59:00,50
1/27/2020,11:48:00,52
1/27/2020,11:53:00,51
1/27/2020,12:16:00,51
1/27/2020,12:53:00,53
1/27/2020,13:53:00,53
1/27/2020,14:36:00,54
1/27/2020,14:53:00,55
1/27/2020,15:53:00,58
1/27/2020,16:53:00,55
1/27/2020,17:53:00,49
1/27/2020,18:53:00,46
1/27/2020,19:53:00,43
1/27/2020,20:53:00,42
1/27/2020,21:53:00,40
1/27/2020,22:53:00,39
1/27/2020,23:53:00,39
1/28/2020,00:53:00,37
1/28/2020,01:53:00,37
1/28/2020,02:53:00,36
1/28/2020,03:53:00,35
1/28/2020,04:53:00,34
1/28/2020,05:53:00,34
1/28/2020,06:53:00,33
1/28/2020,07:53:00,39
1/28/2020,08:53:00,51
1/28/2020,09:53:00,54
1/28/2020,10:53:00,58
1/28/2020,11:53:00,60
1/28/2020,12:53:00,61
1/28/2020,13:53:00,62
1/28/2020,14:53:00,63
1/28/2020,15:53:00,61
1/28/2020,16:53:00,57
1/28/2020,17:53:00,52
1/28/2020,18:53:00,51
1/28/2020,19:53:00,50
1/28/2020,20:53:00,48
1/28/2020,21:53:00,47
1/28/2020,22:53:00,47
